3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01,3.045751633986928386e-01
